gene_symbol,legacy_variability_bin
TTBK2,7
TTC1,4
TTC12,2
TTC13,4
TTC14,9
TTC16,0
TTC17,0
TTC19,8
TTC21A,4
TTC21B,0
TTC23,0
TTC23L,0
TTC26,1
TTC27,6
TTC28,2
TTC29,2
TTC3,9
TTC31,4
TTC32,4
TTC33,3
TTC34,6
TTC37,6
TTC38,6
TTC39A,6
TTC39B,4
TTC39C,4
TTC4,3
TTC5,6
TTC6,0
TTC7A,6
TTC7B,4
TTC8,6
TTC9,7
TTC9C,6
TTF1,6
TTF2,4
TTI1,7
TTI2,4
TTK,4
TTL,0
TTLL1,1
TTLL11,9
TTLL12,1
TTLL2,2
TTLL5,3
TTLL6,9
TTLL7,3
TTLL8,8
TTLL9,4
TTN,6
TTPA,3
TTPAL,1
TTYH1,9
TTYH2,2
TTYH3,1
TUB,6
TUBA4A,7
TUBB,3
TUBB1,3
TUBB2A,6
TUBB4A,4
TUBB4B,4
TUBB6,0
TUBD1,4
TUBE1,9
TUBG1,7
TUBGCP3,2
TUBGCP4,8
TUBGCP5,6
TUBGCP6,4
TUFM,6
TULP1,7
TULP2,3
TULP3,0
TULP4,6
TUSC3,4
TUT1,4
TUT4,3
TUT7,9
TVP23A,4
TVP23B,4
TWF1,2
TWIST2,6
TWNK,6
TWSG1,8
TXK,7
TXLNA,6
TXLNB,8
TXLNG,4
TXN2,1
TXNDC11,6
TXNDC12,0
TXNDC15,0
TXNDC16,0
TXNDC17,6
TXNDC2,7
TXNDC5,8
TXNDC9,2
TXNIP,2
TXNL1,6
TXNL4A,6
TXNL4B,6
TXNRD1,4
TXNRD2,9
TXNRD3,9
TYK2,3
TYMS,6
TYR,4
TYRO3,4
TYW3,6
TYW5,4
U2AF1L4,7
U2AF2,2
U2SURP,3
UACA,6
UAP1,0
UBA1,4
UBA2,4
UBA3,4
UBA5,2
UBA52,7
UBA6,6
UBA7,0
UBAC1,6
UBAC2,8
UBALD1,6
UBALD2,4
UBAP1L,3
UBAP2,4
UBAP2L,6
UBASH3A,2
UBASH3B,7
UBB,0
UBE2A,7
UBE2B,6
UBE2C,0
UBE2D1,3
UBE2D2,7
UBE2E1,3
UBE2E2,7
UBE2E3,4
UBE2F,3
UBE2G1,2
UBE2G2,6
UBE2H,4
UBE2I,2
UBE2J1,4
UBE2J2,6
UBE2K,9
UBE2L3,9
UBE2L6,6
UBE2M,6
UBE2N,4
UBE2O,4
UBE2Q1,6
UBE2Q2,1
UBE2QL1,6
UBE2R2,4
UBE2S,9
UBE2U,2
UBE2V1,4
UBE2V2,3
UBE2Z,3
UBE3A,2
UBE3B,2
UBE3C,4
UBE3D,7
UBE4A,2
UBE4B,3
UBFD1,4
UBIAD1,2
UBL3,2
UBL4A,9
UBL4B,8
UBL5,6
UBL7,8
UBLCP1,0
UBN1,6
UBN2,3
UBOX5,0
UBP1,1
UBQLN1,6
UBQLN4,6
UBR1,9
UBR2,4
UBR3,6
UBR4,2
UBR5,4
UBR7,6
UBTD2,7
UBTF,6
UBXN1,8
UBXN10,3
UBXN11,1
UBXN2B,8
UBXN4,6
UBXN6,1
UBXN7,7
UBXN8,6
UCHL1,6
UCHL3,5
UCHL5,9
UCK1,0
UCK2,3
UCP2,6
UCP3,3
UEVLD,2
UFC1,2
UFD1,5
UFL1,6
UFM1,3
UFSP1,0
UFSP2,6
UGCG,2
UGDH,5
UGGT1,0
UGGT2,3
UGP2,0
UGT1A6,0
UGT8,7
UHRF1,2
UHRF1BP1,0
UHRF1BP1L,1
UHRF2,2
UIMC1,0
ULK1,6
ULK2,1
ULK3,3
ULK4,4
UMODL1,7
UMPS,6
UNC119,6
UNC119B,4
UNC13A,1
UNC13C,4
UNC13D,8
UNC45A,9
UNC45B,7
UNC50,7
UNC5A,0
UNC5B,2
UNC5C,1
UNC5CL,1
UNC5D,9
UNC79,4
UNC80,1
UNC93A,2
UNC93B1,7
UNG,6
UNK,9
UNKL,0
UPB1,4
UPF1,1
UPF2,4
UPF3A,7
UPF3B,4
UPK1A,6
UPK3B,6
UPRT,6
UQCC1,2
UQCC2,9
UQCC3,7
UQCR10,2
UQCRC1,2
UQCRC2,2
UQCRFS1,1
UQCRQ,4
URB1,4
URB2,6
URI1,6
URM1,1
UROC1,3
UROD,4
UROS,3
USB1,7
USE1,0
USF1,2
USF2,8
USF3,6
USH1C,3
USH1G,9
USH2A,8
USHBP1,1
USO1,6
USP1,2
USP10,6
USP11,3
USP12,9
USP13,2
USP14,2
USP15,6
USP16,2
USP19,6
USP2,0
USP20,7
USP21,6
USP22,7
USP24,8
USP25,4
USP26,9
USP28,9
USP3,2
USP30,4
USP31,2
USP32,2
USP33,6
USP34,6
USP35,9
USP36,1
USP37,4
USP38,0
USP39,2
USP4,2
USP42,4
USP43,4
USP44,0
USP45,0
USP46,3
USP47,0
USP48,6
USP49,3
USP5,2
USP53,8
USP54,8
USP6NL,4
USP7,6
USP8,2
USPL1,8
UST,7
UTP11,6
UTP15,0
UTP18,9
UTP20,1
UTP23,0
UTP25,6
UTP3,4
UTP4,1
UTP6,4
UTRN,0
UTS2B,4
UVRAG,0
UVSSA,7
UXS1,3
UXT,6
VAC14,0
VAMP1,2
VAMP3,1
VAMP4,2
VAMP5,7
VAMP7,6
VAMP8,1
VANGL1,7
VAPA,1
VAPB,6
VARS2,7
VASH1,2
VASH2,1
VASN,9
VASP,6
VAT1,1
VAT1L,7
VAV1,6
VAV2,2
VAV3,6
VBP1,3
VCAM1,2
VCAN,8
VCL,2
VCP,6
VCPIP1,9
VCPKMT,0
VDAC1,4
VDAC2,7
VDAC3,4
VDR,4
VEGFA,6
VEGFB,0
VEGFC,9
VEGFD,6
VEPH1,6
VEZF1,2
VEZT,4
VGF,0
VGLL2,2
VGLL3,7
VGLL4,6
VHL,1
VILL,8
VIM,0
VIPAS39,4
VIPR1,1
VIPR2,2
VIRMA,2
VIT,6
VKORC1,4
VLDLR,7
VMA21,8
VMAC,6
VMO1,2
VNN1,6
VOPP1,3
VPREB3,2
VPS11,4
VPS13A,6
VPS13B,3
VPS13C,1
VPS13D,2
VPS16,2
VPS18,0
VPS26A,7
VPS26B,6
VPS26C,4
VPS28,8
VPS29,3
VPS33B,6
VPS35,0
VPS36,9
VPS37A,4
VPS37B,6
VPS37C,0
VPS37D,1
VPS39,7
VPS41,8
VPS45,6
VPS4B,6
VPS50,7
VPS51,4
VPS52,2
VPS53,1
VPS54,8
VPS72,7
VPS8,4
VPS9D1,0
VRK1,4
VRK2,2
VRK3,7
VSIG1,0
VSIG10,6
VSIG10L,4
VSIG2,6
VSIG4,6
VSIG8,5
VSIR,2
VSNL1,0
VSTM1,4
VSTM2A,9
VSTM2L,3
VSTM4,2
VSTM5,2
VSX2,3
VTA1,6
VTCN1,1
VTI1A,0
VTI1B,3
VWA1,6
VWA2,2
VWA3A,4
VWA3B,9
VWA5A,2
VWA5B2,6
VWA7,7
VWA8,7
VWC2,0
VWCE,9
VWDE,4
VWF,9
VXN,6
WAPL,7
WARS2,9
WAS,6
WASF1,9
WASF2,2
WASF3,0
WASHC1,1
WASHC4,3
WASHC5,2
WASL,4
WBP1,1
WBP11,3
WBP1L,9
WBP2,4
WBP2NL,0
WBP4,4
WDCP,1
WDFY1,8
WDFY2,7
WDFY3,7
WDFY4,3
WDHD1,6
WDPCP,6
WDR1,6
WDR11,1
WDR12,0
WDR13,4
WDR17,0
WDR18,0
WDR19,7
WDR20,4
WDR24,2
WDR25,0
WDR26,4
WDR27,6
WDR3,4
WDR31,9
WDR33,6
WDR35,6
WDR36,2
WDR37,4
WDR4,6
WDR41,0
WDR43,0
WDR44,7
WDR45,4
WDR45B,3
WDR46,3
WDR47,2
WDR48,1
WDR5,7
WDR54,6
WDR55,6
WDR59,3
WDR5B,6
WDR6,9
WDR61,3
WDR62,1
WDR7,9
WDR70,3
WDR72,2
WDR73,0
WDR74,2
WDR75,4
WDR76,3
WDR77,0
WDR81,4
WDR83,7
WDR83OS,1
WDR86,8
WDR87,6
WDR89,0
WDR90,9
WDR91,7
WDR92,3
WDR93,0
WDSUB1,9
WDTC1,4
WEE1,6
WFDC1,0
WFDC2,9
WFDC3,0
WFIKKN1,6
WFIKKN2,6
WFS1,0
WHAMM,8
WHRN,4
WIF1,2
WIPF1,3
WIPF2,7
WIPF3,6
WIPI1,3
WIPI2,6
WLS,6
WNK1,1
WNK2,0
WNK3,4
WNT1,9
WNT10A,7
WNT10B,2
WNT11,4
WNT16,2
WNT2,6
WNT2B,4
WNT3,8
WNT4,2
WNT5A,6
WNT5B,4
WNT6,2
WNT7A,0
WNT7B,3
WNT8A,0
WNT8B,1
WNT9A,2
WNT9B,7
WRAP73,4
WRN,0
WRNIP1,4
WSB1,6
WSCD1,0
WSCD2,2
WT1,4
WTAP,2
WWC1,3
WWC2,4
WWC3,4
WWOX,3
WWP1,4
WWP2,6
WWTR1,7
XAB2,7
XAF1,7
XCR1,4
XDH,6
XG,5
XIAP,0
XIRP1,9
XIRP2,9
XK,7
XKR4,2
XKR5,0
XKR9,4
XKRX,3
XPA,4
XPC,2
XPNPEP1,4
XPNPEP2,2
XPNPEP3,0
XPO1,6
XPO4,3
XPO5,4
XPO6,4
XPO7,4
XPOT,4
XPR1,2
XRCC1,2
XRCC2,2
XRCC3,8
XRCC4,3
XRCC5,0
XRCC6,6
XRN1,6
XRN2,4
XRRA1,0
XXYLT1,9
XYLB,4
XYLT1,0
XYLT2,4
YAE1,6
YAF2,1
YAP1,2
YARS2,7
YBEY,4
YBX1,8
YBX2,6
YBX3,6
YDJC,2
YEATS2,0
YEATS4,2
YES1,2
YIF1A,6
YIF1B,6
YIPF1,2
YIPF2,0
YIPF3,1
YIPF4,4
YIPF5,6
YIPF6,7
YIPF7,9
YJU2,7
YLPM1,2
YME1L1,6
YOD1,2
YPEL2,4
YPEL3,7
YPEL4,4
YRDC,4
YTHDC1,6
YTHDC2,3
YTHDF1,9
YTHDF2,4
YTHDF3,1
YWHAB,0
YWHAE,2
YWHAG,6
YWHAH,1
YY1,6
ZADH2,1
ZAP70,2
ZAR1L,3
ZBED1,6
ZBED2,6
ZBED4,2
ZBED5,6
ZBED8,6
ZBED9,1
ZBP1,6
ZBTB1,6
ZBTB10,6
ZBTB11,0
ZBTB12,6
ZBTB14,0
ZBTB16,0
ZBTB17,6
ZBTB18,2
ZBTB2,4
ZBTB20,2
ZBTB21,8
ZBTB22,6
ZBTB24,4
ZBTB25,6
ZBTB3,3
ZBTB32,7
ZBTB33,6
ZBTB34,5
ZBTB37,6
ZBTB38,8
ZBTB4,4
ZBTB40,2
ZBTB41,6
ZBTB44,4
ZBTB45,3
ZBTB46,4
ZBTB47,4
ZBTB48,0
ZBTB49,6
ZBTB5,3
ZBTB6,4
ZBTB7A,0
ZBTB7B,5
ZBTB8A,4
ZBTB8OS,6
ZBTB9,9
ZC2HC1A,2
ZC2HC1B,7
ZC2HC1C,4
ZC3H12A,1
ZC3H12B,7
ZC3H12C,6
ZC3H12D,0
ZC3H13,2
ZC3H14,8
ZC3H15,8
ZC3H18,4
ZC3H3,4
ZC3H4,0
ZC3H6,6
ZC3H7A,9
ZC3H7B,6
ZC3H8,0
ZC3HAV1,4
ZC3HAV1L,2
ZC4H2,4
ZCCHC10,6
ZCCHC14,9
ZCCHC2,2
ZCCHC24,1
ZCCHC4,1
ZCCHC7,3
ZCCHC8,4
ZCCHC9,1
ZCRB1,2
ZCWPW1,4
ZDBF2,9
ZDHHC1,6
ZDHHC12,4
ZDHHC13,4
ZDHHC14,2
ZDHHC15,2
ZDHHC16,3
ZDHHC17,6
ZDHHC18,1
ZDHHC19,0
ZDHHC2,4
ZDHHC20,4
ZDHHC21,6
ZDHHC22,1
ZDHHC23,1
ZDHHC24,6
ZDHHC3,5
ZDHHC5,2
ZDHHC6,9
ZDHHC7,9
ZDHHC8,6
ZDHHC9,6
ZEB1,7
ZEB2,8
ZER1,4
ZFAND1,4
ZFAND2B,1
ZFAND3,2
ZFAND4,4
ZFAND5,6
ZFAND6,7
ZFAT,8
ZFC3H1,4
ZFHX2,4
ZFHX3,9
ZFHX4,6
ZFP1,4
ZFP14,2
ZFP28,5
ZFP3,4
ZFP30,3
ZFP36,0
ZFP36L1,6
ZFP36L2,6
ZFP37,6
ZFP62,4
ZFP64,4
ZFP69B,2
ZFP82,7
ZFP90,4
ZFP92,6
ZFPL1,0
ZFPM2,0
ZFR,2
ZFR2,9
ZFYVE1,8
ZFYVE16,2
ZFYVE19,6
ZFYVE21,4
ZFYVE26,2
ZFYVE27,6
ZFYVE28,4
ZFYVE9,7
ZG16B,0
ZGLP1,0
ZGPAT,9
ZGRF1,2
ZHX2,4
ZHX3,2
ZIC2,6
ZIC3,1
ZIC4,3
ZIC5,8
ZKSCAN1,0
ZKSCAN2,6
ZKSCAN5,9
ZKSCAN8,1
ZMAT1,3
ZMAT2,2
ZMAT3,3
ZMAT4,6
ZMAT5,7
ZMIZ1,6
ZMIZ2,6
ZMPSTE24,6
ZMYM1,4
ZMYM2,3
ZMYM3,9
ZMYM4,6
ZMYM6,9
ZMYND10,6
ZMYND11,9
ZMYND12,6
ZMYND15,0
ZMYND19,3
ZMYND8,0
ZNF106,4
ZNF12,4
ZNF131,3
ZNF133,9
ZNF135,4
ZNF140,9
ZNF142,4
ZNF143,3
ZNF146,4
ZNF148,8
ZNF157,7
ZNF16,9
ZNF169,4
ZNF174,4
ZNF175,3
ZNF18,8
ZNF180,6
ZNF184,0
ZNF185,0
ZNF189,3
ZNF19,2
ZNF202,7
ZNF205,9
ZNF213,0
ZNF214,3
ZNF215,4
ZNF217,6
ZNF219,7
ZNF22,2
ZNF227,0
ZNF229,3
ZNF23,6
ZNF235,6
ZNF236,6
ZNF239,4
ZNF24,1
ZNF248,6
ZNF25,4
ZNF250,5
ZNF252,7
ZNF263,8
ZNF268,6
ZNF274,2
ZNF275,0
ZNF276,0
ZNF277,4
ZNF280B,0
ZNF280C,4
ZNF280D,7
ZNF281,6
ZNF282,9
ZNF283,8
ZNF285,2
ZNF287,9
ZNF292,0
ZNF296,2
ZNF300,4
ZNF304,7
ZNF311,9
ZNF316,0
ZNF317,0
ZNF319,4
ZNF32,3
ZNF322,2
ZNF326,1
ZNF330,4
ZNF331,6
ZNF333,4
ZNF335,7
ZNF34,1
ZNF341,4
ZNF346,8
ZNF35,9
ZNF354A,4
ZNF358,4
ZNF362,0
ZNF365,4
ZNF366,4
ZNF367,1
ZNF382,2
ZNF383,0
ZNF384,3
ZNF385A,2
ZNF385B,7
ZNF385D,5
ZNF394,6
ZNF395,5
ZNF397,9
ZNF398,2
ZNF404,0
ZNF407,4
ZNF408,8
ZNF41,6
ZNF410,2
ZNF414,2
ZNF423,2
ZNF428,0
ZNF432,9
ZNF436,0
ZNF438,4
ZNF444,0
ZNF445,6
ZNF449,8
ZNF45,0
ZNF451,6
ZNF454,4
ZNF461,2
ZNF462,9
ZNF467,7
ZNF473,4
ZNF48,1
ZNF483,1
ZNF484,2
ZNF485,2
ZNF488,3
ZNF496,0
ZNF500,3
ZNF502,4
ZNF503,9
ZNF507,6
ZNF510,6
ZNF511,6
ZNF512,6
ZNF512B,5
ZNF513,4
ZNF516,8
ZNF517,4
ZNF518A,3
ZNF518B,0
ZNF521,6
ZNF526,5
ZNF529,0
ZNF532,6
ZNF541,9
ZNF550,7
ZNF556,7
ZNF565,0
ZNF567,9
ZNF570,8
ZNF572,2
ZNF575,2
ZNF576,7
ZNF579,0
ZNF580,0
ZNF581,0
ZNF582,8
ZNF583,4
ZNF584,2
ZNF592,1
ZNF593,4
ZNF596,4
ZNF597,6
ZNF598,2
ZNF599,6
ZNF605,3
ZNF606,4
ZNF608,4
ZNF609,7
ZNF613,4
ZNF618,2
ZNF619,4
ZNF621,2
ZNF622,0
ZNF623,6
ZNF624,6
ZNF628,6
ZNF629,6
ZNF630,6
ZNF638,4
ZNF639,2
ZNF641,9
ZNF644,4
ZNF646,6
ZNF648,9
ZNF652,9
ZNF653,3
ZNF654,0
ZNF655,2
ZNF662,1
ZNF664,3
ZNF667,4
ZNF668,6
ZNF672,4
ZNF674,4
ZNF683,3
ZNF687,0
ZNF689,9
ZNF691,1
ZNF692,6
ZNF697,0
ZNF699,1
ZNF7,2
ZNF70,0
ZNF703,2
ZNF704,0
ZNF706,8
ZNF710,7
ZNF711,2
ZNF713,6
ZNF74,1
ZNF740,6
ZNF75D,0
ZNF76,4
ZNF768,2
ZNF770,6
ZNF771,0
ZNF772,9
ZNF774,7
ZNF777,6
ZNF782,6
ZNF783,6
ZNF784,4
ZNF785,6
ZNF786,0
ZNF787,1
ZNF789,6
ZNF79,0
ZNF790,2
ZNF792,9
ZNF793,3
ZNF8,6
ZNF800,4
ZNF804A,4
ZNF804B,4
ZNF81,1
ZNF821,4
ZNF827,8
ZNF829,1
ZNF830,4
ZNF831,1
ZNF835,9
ZNF839,1
ZNF862,2
ZNF865,3
ZNF875,1
ZNFX1,7
ZNHIT1,2
ZNHIT2,7
ZNHIT3,1
ZNHIT6,6
ZNRD2,0
ZNRF1,1
ZNRF3,2
ZP2,4
ZPLD1,3
ZPR1,1
ZRANB1,7
ZRANB2,4
ZRANB3,3
ZSCAN1,8
ZSCAN10,9
ZSCAN12,4
ZSCAN16,4
ZSCAN18,2
ZSCAN2,8
ZSCAN20,4
ZSCAN22,4
ZSCAN25,4
ZSCAN29,2
ZSCAN31,2
ZSWIM1,6
ZSWIM3,2
ZSWIM4,9
ZSWIM5,1
ZSWIM6,7
ZSWIM7,8
ZSWIM8,2
ZSWIM9,3
ZUP1,0
ZW10,9
ZWILCH,4
ZWINT,4
ZXDC,3
ZYG11A,7
ZYG11B,4
ZYX,1
ZZEF1,1
ZZZ3,4
