relative_path,filename,suffix,size_bytes,sha256,category,candidate_priority,declared_script,declared_script_version,selected_for_reference_registry,notes
results/tables/GSE238110_RNA_master_candidate_evidence_table.csv,GSE238110_RNA_master_candidate_evidence_table.csv,.csv,2019955,0764e32af6f9cffe9586f123f6a496a19bd2d6c0fa3cdb989ee385e1c278a0c4,other,low,,,,
results/tables/GSE238110_RNA_master_candidate_evidence_table_with_ortholog_qc.csv,GSE238110_RNA_master_candidate_evidence_table_with_ortholog_qc.csv,.csv,3115402,26673d73d3e2b3769ae0eaf776d5f9fe239c594bf8c0f71e01b6ff50d1017586,other,low,,,,
results/tables/GSE238110_RNA_master_candidate_evidence_table_with_orthologs.csv,GSE238110_RNA_master_candidate_evidence_table_with_orthologs.csv,.csv,2579721,e562dba3223187dd36149f220e3faf1aa973ac1b59646e18d1a3eb6868ff4f30,other,low,,,,
results/tables/GSE238110_RNA_master_candidate_evidence_top100.csv,GSE238110_RNA_master_candidate_evidence_top100.csv,.csv,46563,8a02f0a4dd7348d90fb4183fd4ad359684b75ef652d8e3516599bc05a51d9710,other,low,,,,
results/tables/GSE238110_RNA_module_gene_membership.csv,GSE238110_RNA_module_gene_membership.csv,.csv,119602,62467463f491f25a9151eda96c65e115b206e0f3f62bc92d33b18f9939273888,other,low,,,,
results/tables/GSE238110_RNA_module_ortholog_mappability_summary.csv,GSE238110_RNA_module_ortholog_mappability_summary.csv,.csv,20286,7bfed35523de331ff003da0933b45c6dd0aeca95efe780fee8c9614554240f4f,other,low,,,,
results/tables/GSE238110_RNA_module_ortholog_qc_summary.csv,GSE238110_RNA_module_ortholog_qc_summary.csv,.csv,39936,a35a24bd2fef2478a4cad8265efcdef86f577396af7043ad4b6e65baefb37d59,other,low,,,,
results/tables/GSE238110_RNA_module_random_control_summary.csv,GSE238110_RNA_module_random_control_summary.csv,.csv,1473,b1207f7c5558c00005688cf8bca2f33b0e16562faf0ee564a1e700b98bc611d4,other,low,,,,
results/tables/GSE238110_RNA_module_random_controls.csv,GSE238110_RNA_module_random_controls.csv,.csv,1983021,641de72add474e14f467cb16a5bd1f124fd2e13a791724448667e026e3bb938c,other,low,,,,
results/tables/GSE238110_RNA_module_vs_random_percentile_summary.csv,GSE238110_RNA_module_vs_random_percentile_summary.csv,.csv,999,b5d3de0ba495b71cf085108df4624cb6b98d605d2bbe51fc6f97686042a805f2,other,low,,,,
results/tables/GSE238110_RNA_module_vs_random_percentiles.csv,GSE238110_RNA_module_vs_random_percentiles.csv,.csv,7874,4cee1cf1be7d547097723232192238e9d16f10ceb735c01aaa8007b34bb28b54,other,low,,,,
results/tables/GSE238110_RNA_nested_cv_module_benchmark.csv,GSE238110_RNA_nested_cv_module_benchmark.csv,.csv,24752,8c2c54106d2b0546939a8fc30e238ca34c5b4486ca919dc29d20980eaaee7dd3,other,low,,,,
results/tables/GSE238110_RNA_observed_module_nested_cv_summary.csv,GSE238110_RNA_observed_module_nested_cv_summary.csv,.csv,342,a000d58706691ef8d354dc0c6534028dfecbe9f16d281f92316318d85886d0b6,other,low,,,,
results/tables/GSE238110_RNA_priority_gene_ids.txt,GSE238110_RNA_priority_gene_ids.txt,.txt,336,839d354849d5bd57f35976fea76009c3fa22be4af7f1ede1d3a502789184b172,other,low,,,,
results/tables/GSE238110_RNA_priority_gene_symbols.txt,GSE238110_RNA_priority_gene_symbols.txt,.txt,268,b83ee4534d99b7b32a2a08025f82e998384347c1c483598d78bf7c2214a3b82b,other,low,,,,
results/tables/GSE238110_RNA_priority_transferable_ortholog_candidates.csv,GSE238110_RNA_priority_transferable_ortholog_candidates.csv,.csv,18205,20a05fc813005a4df97e5d9c1376b2efa16783c48b462be27ad174c2c390d55c,other,low,,,,
results/tables/GSE238110_RNA_strict_transferable_candidates.csv,GSE238110_RNA_strict_transferable_candidates.csv,.csv,17921,b9350cc1d64c65ba16f7aab3e6b73e23d1c9c0fe985c632121b110349e420e16,other,low,,,,
results/tables/GSE238110_strict_transferable_dog_genes.txt,GSE238110_strict_transferable_dog_genes.txt,.txt,195,7807de011885352d518706cb7624c6b5a6476cab82639b6cecf23d248c9a6e2a,other,low,,,,
results/tables/GSE238110_strict_transferable_human_symbols.txt,GSE238110_strict_transferable_human_symbols.txt,.txt,153,b8c618a70313fe5d77243af4d68ae9f6ed0eea3a9d7e1f6a92c20a65d81befbb,human_outcome_transport,low,,,,
results/tables/GSE238110_true_iamb_gsmb_ablation_selected_genes.csv,GSE238110_true_iamb_gsmb_ablation_selected_genes.csv,.csv,4372,b3bf3572fccdc629f87c23be606cc9b49d5bf6e783f5edc40fc75893ebab2824,other,low,,,,
results/tables/GSE238110_true_iamb_gsmb_ablation_summary.csv,GSE238110_true_iamb_gsmb_ablation_summary.csv,.csv,1959,febf5baf3e9a818eb01ac199520d6a2d6bad68987aecd0bbea2373a482a48626,other,low,,,,
results/tables/GSE239948_blind_de_novo_rediscovery_manifest.json,GSE239948_blind_de_novo_rediscovery_manifest.json,.json,2864,b57dfff98c8de8f536f032763e32da9a7b4bd6d44dd1fb28e46e762e579f25bb,external_canine_blind_rediscovery,high,,49-gse239948-blind-de-novo-rediscovery-v2,,
results/tables/GSE239948_blind_de_novo_rediscovery_README.txt,GSE239948_blind_de_novo_rediscovery_README.txt,.txt,2053,f966641c1e87dcf4b6bd922406dc089ae481ada3988717a35b33221dbf2914a9,external_canine_blind_rediscovery,low,,,,
results/tables/GSE239948_blind_discovered_module_membership.csv,GSE239948_blind_discovered_module_membership.csv,.csv,143129,6c9287c871f52643166227c7457b8bf201456e7f82889137d3da5c549a5542cd,external_canine_blind_rediscovery,low,,,,
results/tables/GSE239948_blind_discovered_module_subsample_stability.csv,GSE239948_blind_discovered_module_subsample_stability.csv,.csv,12998,7f9a147427c9ffa6266cf54d2d433376feb28d768a7e6c9f8971a403692734e3,external_canine_blind_rediscovery,low,,,,
results/tables/GSE239948_blind_discovered_module_summary.csv,GSE239948_blind_discovered_module_summary.csv,.csv,21543,1260a33a86200176b78312270f8ee19e404897c27efb175e240883ecbc681bb7,external_canine_blind_rediscovery,low,,,,
results/tables/GSE239948_blind_discovery_gene_universe.csv,GSE239948_blind_discovery_gene_universe.csv,.csv,770594,3820ab6e2cd6e7800b333c616da30c9c07ded02791b2984da7595d5c41e5cef8,external_canine_blind_rediscovery,low,,,,
results/tables/GSE239948_blind_frozen_program_random_controls.csv,GSE239948_blind_frozen_program_random_controls.csv,.csv,387219,aa25d096e9d1fa995055c8152ca476447055f0b4103907fd274a899c43805299,external_canine_blind_rediscovery,low,,,,
results/tables/GSE239948_blind_frozen_program_rediscovery.csv,GSE239948_blind_frozen_program_rediscovery.csv,.csv,1652,473895e65c3d9ec8367036e38e5be29209389f522b237afc5faa80c0aeca9446,external_canine_blind_rediscovery,medium,,,,
results/tables/GSE239948_DOG2_exact_sample_identifier_overlap.csv,GSE239948_DOG2_exact_sample_identifier_overlap.csv,.csv,55,b1e15c0cedd3c5cdcecc85e2875f52063bf95aea18783ee0fad23d51846724b9,external_canine_direct,low,,,,
results/tables/GSE239948_DOG2_expression_fingerprint_gene_audit.csv,GSE239948_DOG2_expression_fingerprint_gene_audit.csv,.csv,1439916,5803722bd5ab2be47fcc07ba4f8d4c2a54d8bfabf248236319612316039bd298,external_canine_direct,low,,,,
results/tables/GSE239948_DOG2_expression_fingerprint_nearest_neighbors.csv,GSE239948_DOG2_expression_fingerprint_nearest_neighbors.csv,.csv,8221,7a428b91ba93d5270e61a883fd9fa79d3af1489e1c5e741b8311c6d339cc2e1d,external_canine_direct,low,,,,
results/tables/GSE239948_DOG2_independence_summary.csv,GSE239948_DOG2_independence_summary.csv,.csv,611,cae0bf3b84d4426f2a693619e98cb716f655f4ac610690bef4085627db9d7cd4,external_canine_direct,low,,,,
results/tables/GSE239948_DOG2_sample_identifier_audit.csv,GSE239948_DOG2_sample_identifier_audit.csv,.csv,9696,c4f98474534f98298bfe1dd0780f279b94895a772359a9aedf67e438de7d4b47,external_canine_direct,low,,,,
results/tables/GSE239948_external_frozen_program_coverage.csv,GSE239948_external_frozen_program_coverage.csv,.csv,2008,8a3f4d87bb9ebf1bf0d0a3c1c69f38e95d020abed5968a350f5c1db21578cf80,external_canine_direct,low,,,,
results/tables/GSE239948_external_gene_mapping.csv,GSE239948_external_gene_mapping.csv,.csv,602221,56aff5474085f70f9ffb7b54024ba3ccbe40517bef5b48b09fc6e6b39fd034d3,external_canine_direct,low,,,,
results/tables/GSE239948_external_identifier_pair_audit.csv,GSE239948_external_identifier_pair_audit.csv,.csv,953,e8db70407048465652527a0f3e5d66637fbe141d811ce083b875b142396b2b88,external_canine_direct,low,,,,
results/tables/GSE239948_external_input_audit.csv,GSE239948_external_input_audit.csv,.csv,1282,fc70f9ef0219df153f56d224439bda07b4838935bca2c407f2e92b95a144923f,external_canine_direct,low,,,,
results/tables/GSE239948_external_module_gene_leave_one_out.csv,GSE239948_external_module_gene_leave_one_out.csv,.csv,9323,af1c55371afd999ae4d05a517d9bc3cd90a0ee9dad9437b7e94d1bdaf895a37d,external_canine_direct,low,,,,
results/tables/GSE239948_external_module_score_reliability.csv,GSE239948_external_module_score_reliability.csv,.csv,588,3a9412a26547cbb926eaccf38451373d82d6282884da5f6c0724be31825e183a,external_canine_direct,low,,,,
results/tables/GSE239948_external_module_structure_preservation.csv,GSE239948_external_module_structure_preservation.csv,.csv,1022,3a23d206704be171b611cae997e9ebeebbbaf943b8d6a6b09e821f4ed1c9e305,external_canine_direct,medium,,,,
results/tables/GSE239948_external_random_panel_controls.csv,GSE239948_external_random_panel_controls.csv,.csv,589,472b0676317ed64e2e56d02772e918375b2b96013ed4bb7219f5dac18c979195,external_canine_direct,low,,,,
results/tables/GSE239948_external_representation_classification.csv,GSE239948_external_representation_classification.csv,.csv,1564,b4c966b753d7fd8d4132445ec71a1365be3774aee8f2d745bff4cbed62aa812e,external_canine_direct,low,,,,
results/tables/GSE239948_external_representation_manifest.json,GSE239948_external_representation_manifest.json,.json,8222,eae7ad5cd8f62a991e1fc50121adbf54c18ac7f1876a6ed0466dfefc7427c49a,external_canine_direct,high,,46-gse239948-external-canine-representation-v2,,
results/tables/GSE239948_external_representation_README.txt,GSE239948_external_representation_README.txt,.txt,1786,256253838f9f9b3034193762500f1498cb15548ecddaad1361c38596a04f952a,external_canine_direct,low,,,,
results/tables/GSE239948_WGCNA_module_preservation_input_universe.csv,GSE239948_WGCNA_module_preservation_input_universe.csv,.csv,266528,c92609c60f243fabd63993bc757c441a25ce8f432f46b49f53f2f6331c8d3834,external_canine_wgcna,medium,,,,
results/tables/GSE239948_WGCNA_module_preservation_manifest.json,GSE239948_WGCNA_module_preservation_manifest.json,.json,2852,505fbe4316eac45a84527fc64986e81c51572d297856fc7eb712630f247d736d,external_canine_wgcna,high,,50-wgcna-module-preservation-benchmark-v1,,
results/tables/GSE239948_WGCNA_module_preservation_README.txt,GSE239948_WGCNA_module_preservation_README.txt,.txt,1802,2dc65bf0d0cf1fb7af7d4f0f03054c1b4ff2aa80a3b399905e66d6ca22ee2c60,external_canine_wgcna,low,,,,
results/tables/GSE239948_WGCNA_module_preservation_signed.csv,GSE239948_WGCNA_module_preservation_signed.csv,.csv,760,0b98b6fe9e170bcbb207f23f274237a9a7d729598eaccb6b65c2b13ce9cb26dd,external_canine_wgcna,medium,,,,
results/tables/GSE39055_assay_quality_diagnostic_manifest.json,GSE39055_assay_quality_diagnostic_manifest.json,.json,4680,219dc54b1f4a1cc5a18af9ab51c5cab98d6ec65b9c474ff96c46732ae114fd68,other,high,,31-gse39055-assay-quality-diagnostic-v2,,
results/tables/GSE39055_assay_quality_diagnostic_README.txt,GSE39055_assay_quality_diagnostic_README.txt,.txt,1369,c834f966e3a0cb50689549d0a16ca043a9f22e89a7668280c008654e0fc7d923,other,low,,,,
results/tables/GSE39055_assay_quality_endpoint_diagnostics.csv,GSE39055_assay_quality_endpoint_diagnostics.csv,.csv,4711,16d889f92e140adc9af0be4774b843bec778357cac5022674479ef18cc144e6b,other,low,,,,
results/tables/GSE39055_assay_quality_module_summary.csv,GSE39055_assay_quality_module_summary.csv,.csv,1121,0fdc2fb790819356e2d460dc508b7aa1db31d31443bd73a4eca38d04eeb26a41,other,low,,,,
results/tables/GSE39055_canonical_gene_assay_audit.csv,GSE39055_canonical_gene_assay_audit.csv,.csv,7970,4bd5f7001d53d6bccb9fbe6d50c179d7d86ad51beb1d9352e572c50fcb08175c,other,low,,,,
results/tables/GSE39055_detection_aware_module_coverage.csv,GSE39055_detection_aware_module_coverage.csv,.csv,10820,b54c838913171e8c9c3d586100cb1593a24d0987dab0c8024092716249695ca0,other,low,,,,
results/tables/GSE39055_detection_aware_RFS_sensitivity.csv,GSE39055_detection_aware_RFS_sensitivity.csv,.csv,3031,4bf8dea35f0469e90272352765cd6476ef9fcf3bd669e95fd17f82deb2dbe478,other,low,,,,
results/tables/GSE39055_frozen_transfer_score_coverage.csv,GSE39055_frozen_transfer_score_coverage.csv,.csv,6359,1945407e793a0c3d3213a55bc0e8cf7526dbfb8b9d65e716818b5f5748ec50e7,other,low,,,,
results/tables/GSE39055_gene_probe_selection_comparison.csv,GSE39055_gene_probe_selection_comparison.csv,.csv,6906992,ade10b84086b292e10535a21e45e559513c1ed686f808bd50558b8566d4bea53,other,low,,,,
results/tables/GSE39055_GEO_phenotype_raw.csv,GSE39055_GEO_phenotype_raw.csv,.csv,49761,3e1e8714429eed0e3572b7b76e39f9b5353b05074f3ebf297d67f30a3ab40071,other,low,,,,
results/tables/GSE39055_necrosis_analysis_manifest.json,GSE39055_necrosis_analysis_manifest.json,.json,3590,d991439a91e33bf845c085cbc10869d59e4bc9fdaf81d8a5b30c758ad8979077,necrosis_exploratory,high,,48-gse39055-pathological-necrosis-response-v1,,
results/tables/GSE39055_necrosis_analysis_README.txt,GSE39055_necrosis_analysis_README.txt,.txt,1962,817ce93d40b7eb3cefb646416c2e397e2c057d01475ca9ab5d2f7f6b976d330f,necrosis_exploratory,low,,,,
results/tables/GSE39055_necrosis_analysis_summary.csv,GSE39055_necrosis_analysis_summary.csv,.csv,1124,cf1b8930dc12c2db3fc5da78f33450be85579deef9ce35a2f1e6eea98b8b323c,necrosis_exploratory,low,,,,
results/tables/GSE39055_necrosis_M40_assay_rule_sensitivity.csv,GSE39055_necrosis_M40_assay_rule_sensitivity.csv,.csv,3805,453c4be702cb2df84b041e1c9fa8eac065b24e3f62a6db8d84d3225d5d240c8a,necrosis_exploratory,low,,,,
results/tables/GSE39055_necrosis_M40_comparator_sensitivity.csv,GSE39055_necrosis_M40_comparator_sensitivity.csv,.csv,2419,c64740749e35f9416d1de1f106ab42c293dd14204287237d80aff208e8f6ee8d,necrosis_exploratory,low,,,,
results/tables/GSE39055_necrosis_M40_leave_one_out.csv,GSE39055_necrosis_M40_leave_one_out.csv,.csv,1852,92ab0befac94b22032d5c14a5430eeb09492cf6d8581f4817f4b916a98355777,necrosis_exploratory,low,,,,
results/tables/GSE39055_necrosis_M40_score_correlations.csv,GSE39055_necrosis_M40_score_correlations.csv,.csv,864,d3fdbbf35ad59e7d8409579eb50a4958e8d3f27d138dd3dde8e3b820a31e1ee1,necrosis_exploratory,low,,,,
results/tables/GSE39055_necrosis_primary_exploratory.csv,GSE39055_necrosis_primary_exploratory.csv,.csv,2569,99e59a6dd677872f9e659465b48ef8ca704699f3a9158f3cfcad6c08ce5c3db9,necrosis_exploratory,medium,,,,
results/tables/GSE39055_preparation_manifest.json,GSE39055_preparation_manifest.json,.json,4875,463f731a075399e88c635dbb527b15a39e349ff4ec2df2a8fb48b210dbe3f90f,other,high,,25-gse39055-preparation-v1,,
results/tables/GSE39055_preparation_README.txt,GSE39055_preparation_README.txt,.txt,856,1452e8bde47f29dfcc26e5aeed2217a0176ce556ffa00a5ffb6e19b4998b4e0f,other,low,,,,
results/tables/GSE39055_preparation_summary.csv,GSE39055_preparation_summary.csv,.csv,186,0a10c02a2f458982a0734c7e884f4b6042975fc484108f47d71aa8b97e597f95,other,low,,,,
results/tables/GSE39055_probe_assay_quality.csv,GSE39055_probe_assay_quality.csv,.csv,4656691,045704a7132bc28a5e6cebbc888f38ba31190fae816e9f879c0c876b66232357,other,low,,,,
results/tables/GSE39055_probe_to_gene_symbol_selected.csv,GSE39055_probe_to_gene_symbol_selected.csv,.csv,828204,00a773be24c545aaed9f22fa2e35594e946925026e5cb37c64a572b53288df99,other,low,,,,
results/tables/GSE39055_RFS_adjustment_robustness.csv,GSE39055_RFS_adjustment_robustness.csv,.csv,8403,746e15d82a3b529a9bbb0c435dcaf97ddb30a3edff72c24934bc8a9f6ce626f4,other,low,,,,
results/tables/GSE39055_RFS_leave_one_out_stability.csv,GSE39055_RFS_leave_one_out_stability.csv,.csv,651,294015c8df103c6e280b02b5cefbcd72bbe1237a9ff9e156aeb1ffb198459d47,other,low,,,,
results/tables/GSE39055_RFS_primary_frozen_program_validation.csv,GSE39055_RFS_primary_frozen_program_validation.csv,.csv,2216,1945cca593030f57cbaf6eef3006391b4fc3ad2ff334d99e34cc81436533951e,other,medium,,,,
results/tables/GSE39055_RFS_primary_multiplicity.csv,GSE39055_RFS_primary_multiplicity.csv,.csv,423,66dc8e035dc52a60659348fe9c6fca999ec57e3d14e95d09ce8385d27318bc92,multiplicity,high,,,,
results/tables/GSE39055_RFS_random_gene_set_controls.csv,GSE39055_RFS_random_gene_set_controls.csv,.csv,858,2031aa3de080aa1b0b785ed4e1a86ab01a90f8660236dd09ea3111307ffe9b72,other,low,,,,
results/tables/GSE39055_RFS_random_gene_set_distribution.csv,GSE39055_RFS_random_gene_set_distribution.csv,.csv,249348,855203a55f412afaf3eba1ee7ba808f75bc847cfaa70d58ea2bbc009579241d3,other,low,,,,
results/tables/GSE39055_RFS_score_variant_sensitivity.csv,GSE39055_RFS_score_variant_sensitivity.csv,.csv,9795,af0df2d0b1088ed3a255acaa76203f43caf732b8cbe9547ab0306076ad674469,other,low,,,,
results/tables/GSE39055_RFS_validation_manifest.json,GSE39055_RFS_validation_manifest.json,.json,2570,026a07341216f60106bda7553371aaaf8c98588f59f3c016ec0df39501864051,other,high,,26-gse39055-rfs-validation-v1,,
results/tables/GSE39055_RFS_validation_README.txt,GSE39055_RFS_validation_README.txt,.txt,1132,5e387589e1043a47d2c3e52ed270525cbb81b99a1569eb773319ae5ee7fa1301,other,low,,,,
results/tables/GSE39055_sample_assay_quality.csv,GSE39055_sample_assay_quality.csv,.csv,5847,6c89881ba9104a36810afa292ee8789427c3bda4bc6bcb94a75d386de08175a6,other,low,,,,
results/tables/GSE39055_zero_time_endpoint_audit.csv,GSE39055_zero_time_endpoint_audit.csv,.csv,6046,5bce5fe93c71ddd7062f70986ce2623be62974cfa2360b463a3a1f75ebd8281b,other,low,,,,
results/tables/human_external_validation_adjusted_models.csv,human_external_validation_adjusted_models.csv,.csv,4577,88e2f4df8a6aea72f899abbfa446f820cf1e79eb6943f3fb6ee73acc824d5e18,human_outcome_transport,low,,,,
results/tables/human_external_validation_cross_cohort_synthesis.csv,human_external_validation_cross_cohort_synthesis.csv,.csv,3172,f108ce1d1d94920e75664d464e08b24072d67aec6bd087c0f665b2af499450ae,human_outcome_transport,low,,,,
results/tables/human_external_validation_manifest.json,human_external_validation_manifest.json,.json,10979,a484451f080e0e11bef5a2ed9bc81402d8a9fe2adbb85f571cd092a1aee0e622,human_outcome_transport,high,,23-human-external-validation-v1,,
results/tables/human_external_validation_primary_multiplicity.csv,human_external_validation_primary_multiplicity.csv,.csv,944,875038bf4d5a1857697ee7751454eecaabb3232f04bd6afd6faf19682431f448,multiplicity,high,,,,
results/tables/human_external_validation_random_control_empirical_fdr.csv,human_external_validation_random_control_empirical_fdr.csv,.csv,1810,4a6e54d67ac02eefde71f3960e38cfe4b45fe2ccd60484fc27116484ce9495a7,human_outcome_transport,low,,,,
results/tables/human_external_validation_random_gene_set_controls.csv,human_external_validation_random_gene_set_controls.csv,.csv,1475,80246ff94c05c2f3026447e1e7ec99342d6e9ff9795e2aa02e5437502ef5d658,human_outcome_transport,low,,,,
results/tables/human_external_validation_random_gene_set_distribution.csv,human_external_validation_random_gene_set_distribution.csv,.csv,474959,5d8a51ff231f0c864c6bf18ab331e6e42ae94e819b0e1aad6a241a36a3df59d1,human_outcome_transport,low,,,,
results/tables/human_external_validation_README.txt,human_external_validation_README.txt,.txt,1317,fcdc41bf5b71a9e4bfe444ea5b5c5389b650be6da9c74ae7634d8bd4d0937483,human_outcome_transport,low,,,,
results/tables/human_external_validation_robust_evidence_summary.csv,human_external_validation_robust_evidence_summary.csv,.csv,1795,3420c827b16e1cadad3877edd06c2d843534cf0a517024fa6a83d81e4427103c,human_outcome_transport,low,,,,
results/tables/human_external_validation_robustness_manifest.json,human_external_validation_robustness_manifest.json,.json,2560,e71d5a3bcc260584495c3d2acd493ddb2694f4d3c5f09bec7a4f62c4910bc734,human_outcome_transport,high,,24-external-validation-robustness-audit-v1,,
results/tables/human_external_validation_robustness_README.txt,human_external_validation_robustness_README.txt,.txt,923,2e9848fbba1f47c8b86b9c974309b85fec7cd85e59b25a1007939970dc91f46f,human_outcome_transport,low,,,,
results/tables/human_external_validation_score_variant_sensitivity.csv,human_external_validation_score_variant_sensitivity.csv,.csv,11915,460459d8c8b41c3c62fc528fd020774fe80ce0bf5d71c609b8c9cec82e8849ab,human_outcome_transport,low,,,,
results/tables/human_external_validation_secondary_programs.csv,human_external_validation_secondary_programs.csv,.csv,2394,88149c6b9c8563841db5d287272cdeece39d10733fc0b311c1dbe743d60a3ffb,human_outcome_transport,low,,,,
results/tables/human_external_validation_three_cohort_synthesis.csv,human_external_validation_three_cohort_synthesis.csv,.csv,3036,d40b6c6446a24173c671ca9d9a32416478a0e620f762dd29c1a1fe2d60771fbd,human_outcome_transport,low,,,,
results/tables/human_validation_cohort_preparation_manifest.json,human_validation_cohort_preparation_manifest.json,.json,6276,8b018a5cf85c652c491de7c84a0ef731b38e53fdc4b9111a71ec45c6cbbba5c8,human_outcome_transport,high,,22-human-cohort-preparation-v1,,
results/tables/human_validation_cohort_preparation_README.txt,human_validation_cohort_preparation_README.txt,.txt,788,6127af1afd6b8b58fbdd94929061427d5df49a1978a307909248ebd8f6c11e62,human_outcome_transport,low,,,,
results/tables/human_validation_cohort_preparation_summary.csv,human_validation_cohort_preparation_summary.csv,.csv,184,7165fbb009e27c39d16169032a29c7856d7e3e32a02ced14e58af3da497ee8e0,human_outcome_transport,low,,,,
results/tables/multigroup_mofa_alignment_manifest.json,multigroup_mofa_alignment_manifest.json,.json,7461,6c41a95ebf19b1db4dfcc186ab0235429e75c3131bf807f9fde9bc2699639e66,other,high,,36-align-frozen-modules-to-mofa-v2,,
results/tables/multigroup_mofa_alignment_README.txt,multigroup_mofa_alignment_README.txt,.txt,1848,4b7e8bf2b3034e34f8930ebcecfc57ceba3eeaf8ad0c792d409643d5e84344e6,other,low,,,,
results/tables/multigroup_mofa_cross_set_sensitivity.csv,multigroup_mofa_cross_set_sensitivity.csv,.csv,1066,e756ed55f848fe72954df48e0741473d86d8b6d0b6eab68b7c54fd7aadc7c2e5,other,low,,,,
results/tables/multigroup_mofa_factor_activity.csv,multigroup_mofa_factor_activity.csv,.csv,54133,e6e2bc825318bd41fc7c90a42b7590d68bf0cb2475e861ed7d97bef4061f702d,other,low,,,,
results/tables/multigroup_mofa_factor_activity_patterns.csv,multigroup_mofa_factor_activity_patterns.csv,.csv,10225,1656a6a88bb413e91dc9c72c52336a1326b75dfdc94471f94dfb66aa1540da14,other,low,,,,
results/tables/multigroup_mofa_frozen_module_factor_alignment.csv,multigroup_mofa_frozen_module_factor_alignment.csv,.csv,41041,de7e775ae0dbdf0654c955ffb66d8ed4442e8aaea364b392ccbfaa8719746965,other,low,,,,
results/tables/multigroup_mofa_frozen_module_subspace_capture.csv,multigroup_mofa_frozen_module_subspace_capture.csv,.csv,45250,95ccec76f487ab56ee6a31722ab7521de79a962d64c80ebce8b67c443ac1bd84,other,low,,,,
results/tables/multigroup_mofa_model_index.csv,multigroup_mofa_model_index.csv,.csv,5930,4c94075f44fed12b0b5c4abe4ed02024491c8bdaad07fbab0dce639894c51dd3,other,low,,,,
results/tables/multigroup_mofa_model_summary.csv,multigroup_mofa_model_summary.csv,.csv,7269,b6db9e5f4e5fac545c30b0803860f1b70d637e6889a2051ec619df51041d76ea,other,low,,,,
results/tables/multigroup_mofa_module_capture_random_controls.csv,multigroup_mofa_module_capture_random_controls.csv,.csv,33296,ef5410ad7a46b7abf51ff86e01872581d537a0a84a7bcfe345fe466f7d97c7f2,other,low,,,,
results/tables/multigroup_mofa_module_capture_rank_summary.csv,multigroup_mofa_module_capture_rank_summary.csv,.csv,10030,0c6d9893f422a803bf36d1498ee014421722405828ce63cc7a17fcd2c82a9c75,other,low,,,,
results/tables/multigroup_mofa_module_capture_vs_pca.csv,multigroup_mofa_module_capture_vs_pca.csv,.csv,3426,2a5bd0bdca63cbdfe04394c6bdc13c7868cae87eb0972294788637985011e83e,other,low,,,,
results/tables/multigroup_mofa_module_cross_set_sensitivity.csv,multigroup_mofa_module_cross_set_sensitivity.csv,.csv,21194,61840f58d74f40a30ea896be4d2558e116d476922ffbb6a7704163366ab22ded,other,low,,,,
results/tables/multigroup_mofa_module_representation_interpretation.csv,multigroup_mofa_module_representation_interpretation.csv,.csv,1099,f1a637977c067e7488e7cf8ded4a13e86415ad64e8c803bc1b492a4a096dffef,other,low,,,,
results/tables/multigroup_mofa_rank_sensitivity.csv,multigroup_mofa_rank_sensitivity.csv,.csv,1987,9b299e36afdfd59c9687219f4872e3d48ab9f620d656654582c0b56dc2d0d261,other,low,,,,
results/tables/multigroup_mofa_README.txt,multigroup_mofa_README.txt,.txt,1537,2705b5fd4e3faa5dac71172024e88ee72d1b4680e5d7824abba22ce266ffbc4b,other,low,,,,
results/tables/multigroup_mofa_stacked_pca_baseline.csv,multigroup_mofa_stacked_pca_baseline.csv,.csv,2035,d8c504be3b4d06c8b9d961cb6ab50ba46c1810f881ab951e8ed3af717ea126cf,other,low,,,,
results/tables/multigroup_mofa_stacked_pca_module_capture.csv,multigroup_mofa_stacked_pca_module_capture.csv,.csv,2025,e8900a7e806fc62d3a0fdf341ed85bb7f959acfa24dce5df8f92a49fa553beca,other,low,,,,
results/tables/multigroup_mofa_targeted_vs_variable_only_capture.csv,multigroup_mofa_targeted_vs_variable_only_capture.csv,.csv,12628,9b1206f9d0385d0c8547f98e69765d00b0756708dc454065d5f531b214f82e86,other,low,,,,
results/tables/multigroup_mofa_unsupervised_freeze_manifest.json,multigroup_mofa_unsupervised_freeze_manifest.json,.json,21872,cf5bf87ac49b8d5fe937d50a1460a21809dfc4bd887aafdce3e01b63a5ab5473,other,high,,35-mofapy2-multigroup-factor-v1,,
results/tables/multigroup_mofa_variable_only_alignment_manifest.json,multigroup_mofa_variable_only_alignment_manifest.json,.json,5936,be60f367df4519490b2a9e0608e41da3c99b002ca6287c279d01c3880dd2276c,other,high,,39-align-variable-only-mofa-v1,,
results/tables/multigroup_mofa_variable_only_alignment_README.txt,multigroup_mofa_variable_only_alignment_README.txt,.txt,1614,4f04f0247973dc933a766b2854ea933aa8c3b58053c130b7afb40137c4827979,other,low,,,,
results/tables/multigroup_mofa_variable_only_cross_set_sensitivity.csv,multigroup_mofa_variable_only_cross_set_sensitivity.csv,.csv,1303,f80b5fbd078b622fa711becded6bc86905d6af0daf6ee102a283338f0abc62d0,other,low,,,,
results/tables/multigroup_mofa_variable_only_factor_activity.csv,multigroup_mofa_variable_only_factor_activity.csv,.csv,65871,5837c9a9a62c27d24625d234d8c6012c3d8ded7b9e8acf59a158826ecc2be6ce,other,low,,,,
